referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado
1918,1967 - 1967,"Julia Esparcia Urquia, cantinera de la Tamborrada del Alarde de Irun (1967)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1918,https://www.irun.org/fototeca/fcruzpe1/1918.jpg
1919,1966 - 1966,"Gloria Sunsundegui, cantinera de la Escolta de Caballería del Alarde de Irun en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1919,https://www.irun.org/fototeca/fcruzpe1/1919.jpg
1920,1966 - 1966,"Gloria Sunsundegui, cantinera de la Escolta de Caballería del Alarde de Irun en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1920,https://www.irun.org/fototeca/fcruzpe1/1920.jpg
1921,1966 - 1966,"Gloria Sunsundegui, cantinera de la Escolta de Caballería del Alarde de Irun en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1921,https://www.irun.org/fototeca/fcruzpe1/1921.jpg
1922,1966 - 1966,"Gloria Sunsundegui, cantinera de la Escolta de Caballería del Alarde de Irun en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1922,https://www.irun.org/fototeca/fcruzpe1/1922.jpg
1923,1964 - 1964,"Presentación Arzak, cantinera de la Compañía San Miguel del Alarde en 1964",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1923,https://www.irun.org/fototeca/fcruzpe1/1923.jpg
1924,1964 - 1964,Presentación Arzak cantinera de la Compañía San Miguel del Alarde en 1964,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1924,https://www.irun.org/fototeca/fcruzpe1/1924.jpg
1925,1964 - 1964,"Presentación Arzak, cantinera de la Compañía San Miguel del Alarde en 1964",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1925,https://www.irun.org/fototeca/fcruzpe1/1925.jpg
1926,1964 - 1964,"Presentación Arzak, cantinera de la Compañía San Miguel del Alarde en 1964",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1926,https://www.irun.org/fototeca/fcruzpe1/1926.jpg
1927,1966 - 1966,"Maite Gamón, cantinera de la Compañía Buenos Amigos del Alarde en 1966",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1927,https://www.irun.org/fototeca/fcruzpe1/1927.jpg
1928,1966 - 1966,"Maite Gamón, cantinera de la Compañía Buenos Amigos del Alarde con varios...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1928,https://www.irun.org/fototeca/fcruzpe1/1928.jpg
1929,1966 - 1966,"María Teresa Iglesias, Cantinera de la Compañía Real Unión del Alarde de San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1929,https://www.irun.org/fototeca/fcruzpe1/1929.jpg
1930,1966 - 1966,"María Teresa Iglesias, Cantinera de la Compañía Real Unión del Alarde de San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1930,https://www.irun.org/fototeca/fcruzpe1/1930.jpg
1931,1966 - 1966,"María Teresa Iglesias, Cantinera de la Compañía Real Unión del Alarde de San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1931,https://www.irun.org/fototeca/fcruzpe1/1931.jpg
1932,1966 - 1966,"María Teresa Iglesias, Cantinera de la Compañía Real Unión del Alarde de San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1932,https://www.irun.org/fototeca/fcruzpe1/1932.jpg
1933,1966 - 1966,"MaríaTeresa Iglesias, Cantinera de la Compañía Real Unión del Alarde de San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1933,https://www.irun.org/fototeca/fcruzpe1/1933.jpg
1934,1965 - 1965,"Juncal Emparan, cantinera de la Tamborrada del Alarde de Irun (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1934,https://www.irun.org/fototeca/fcruzpe1/1934.jpg
1935,1965 - 1965,"Juncal Emparan, cantinera de la Tamborrada del Alarde de Irun (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1935,https://www.irun.org/fototeca/fcruzpe1/1935.jpg
1936,1965 - 1965,"Juncal Emparan, cantinera de la Tamborrada del Alarde de Irun (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1936,https://www.irun.org/fototeca/fcruzpe1/1936.jpg
1937,1965 - 1965,"Rosario Santos, cantinera de la Compañía Bidasoa del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1937,https://www.irun.org/fototeca/fcruzpe1/1937.jpg
1938,1965 - 1965,"Rosario Santos, cantinera de la Compañía Bidasoa del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1938,https://www.irun.org/fototeca/fcruzpe1/1938.jpg
1939,1959 - 1959,"María Dolores Iglesias, Cantinera de la Banda de Música del Alarde en 1959,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1939,https://www.irun.org/fototeca/fcruzpe1/1939.jpg
1940,1959 - 1959,"María Dolores Iglesias, Cantinera de la Banda de Música del Alarde en 1959",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1940,https://www.irun.org/fototeca/fcruzpe1/1940.jpg
1941,1959 - 1959,"María Dolores Iglesias, Cantinera de la Banda de Música del Alarde en 1959",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1941,https://www.irun.org/fototeca/fcruzpe1/1941.jpg
1942,1965 - 1965,"Carmen Urtizberea, cantinera de la Compañía Ventas del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1942,https://www.irun.org/fototeca/fcruzpe1/1942.jpg
1943,1965 - 1965,"Carmen Urtizberea, cantinera de la Compañía Ventas del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1943,https://www.irun.org/fototeca/fcruzpe1/1943.jpg
1944,1965 - 1965,"Carmen Urtizberea, cantinera de la Compañía Ventas del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1944,https://www.irun.org/fototeca/fcruzpe1/1944.jpg
1945,1965 - 1965,"Carmen Urtizberea, cantinera de la Compañía Ventas del Alarde (1965)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1945,https://www.irun.org/fototeca/fcruzpe1/1945.jpg
1946,1965 - 1965,"Carmen Urtizberea, cantinera de la Compañía Ventas del Alarde junto a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1946,https://www.irun.org/fototeca/fcruzpe1/1946.jpg
1947,1968 - 1968,"María del Carmen Lasa, cantinera de la Compañía Santiago del Alarde en 1968",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1947,https://www.irun.org/fototeca/fcruzpe1/1947.jpg
1948,1968 - 1968,"María del Carmen Lasa, cantinera de la Compañía Santiago del Alarde en 1968",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1948,https://www.irun.org/fototeca/fcruzpe1/1948.jpg
1949,1967 - 1967,"Maite El Busto, cantinera de la Banda de Música del Alarde de Irun (1967)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1949,https://www.irun.org/fototeca/fcruzpe1/1949.jpg
1950,1962 - 1962,"Concepción Alzaga, cantinera de la Compañía Ventas del Alarde en 1962",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1950,https://www.irun.org/fototeca/fcruzpe1/1950.jpg
1951,1967 - 1967,"María José Auzmendi, cantinera de la Compañía Buenos Amigos del Alarde en 1967",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1951,https://www.irun.org/fototeca/fcruzpe1/1951.jpg
1952,1967 - 1967,"María José Auzmendi, cantinera de la Compañía Buenos Amigos del Alarde en 1967",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1952,https://www.irun.org/fototeca/fcruzpe1/1952.jpg
1953,1967 - 1967,"María José Auzmendi, cantinera de la Compañía Buenos Amigos del Alarde en 1967",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1953,https://www.irun.org/fototeca/fcruzpe1/1953.jpg
1954,1966 - 1966,"Feli Crespo, cantinera de la Banda de Música del Alarde de Irun (1966)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1954,https://www.irun.org/fototeca/fcruzpe1/1954.jpg
1955,1966 - 1966,"Feli Crespo, cantinera de la Banda de Música del Alarde de Irun (1966)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1955,https://www.irun.org/fototeca/fcruzpe1/1955.jpg
1956,1966 - 1966,"Feli Crespo, cantinera de la Banda de Música del Alarde de Irun (1966)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1956,https://www.irun.org/fototeca/fcruzpe1/1956.jpg
1957,1966 - 1966,"Feli Crespo, cantinera de la Banda de Música del Alarde de Irun (1966)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1957,https://www.irun.org/fototeca/fcruzpe1/1957.jpg
1958,1968 - 1968,"María del Carmen Lasa, cantinera de la Compañía Santiago del Alarde en 1968",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1958,https://www.irun.org/fototeca/fcruzpe1/1958.jpg
1959,1968 - 1968,"María del Carmen Lasa, cantinera de la Compañía Santiago del Alarde en 1968",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1959,https://www.irun.org/fototeca/fcruzpe1/1959.jpg
1960,1968 - 1968,"María Cruz Lusa, cantinera de la Compañía Meaka del Alarde de San Marcial en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1960,https://www.irun.org/fototeca/fcruzpe1/1960.jpg
1961,1968 - 1968,"Mari Cruz Lusa, cantinera de la Compañía Meaka del Alarde en 1968",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1961,https://www.irun.org/fototeca/fcruzpe1/1961.jpg
1962,1968 - 1968,"Pepa Blanco, Cantinera de la Compañía Lapice del Alarde (1968)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1962,https://www.irun.org/fototeca/fcruzpe1/1962.jpg
1963,1968 - 1968,"Pepa Blanco, Cantinera de la Compañía Lapice del Alarde (1968)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1963,https://www.irun.org/fototeca/fcruzpe1/1963.jpg
1964,1968 - 1968,"Antonia Olazabal, cantinera de la Banda de Música del Alarde de Hondarribia...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1964,https://www.irun.org/fototeca/fcruzpe1/1964.jpg
1965,1968 - 1968,"Antonia Olazabal, cantinera de la Banda de Música del Alarde de Hondarribia...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1965,https://www.irun.org/fototeca/fcruzpe1/1965.jpg
1966,1947 - 1947,"Pilar Fernández, Cantinera de la Compañía Mendelu del Alarde de Hondarribia ...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1966,https://www.irun.org/fototeca/fcruzpe1/1966.jpg
1967,1964 - 1964,"Carmen Bartolomé, cantinera de la Compañía Buenos Amigos del Alarde en 1964",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1967,https://www.irun.org/fototeca/fcruzpe1/1967.jpg
1968,1968 - 1968,"Mª Angeles Palenzuela, cantinera de la Compañía Uranzu del Alarde (1968)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1968,https://www.irun.org/fototeca/fcruzpe1/1968.jpg
1969,1968 - 1968,"Mª Angeles Palenzuela, cantinera de la Ccompañía Uranzu del Alarde (1968)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1969,https://www.irun.org/fototeca/fcruzpe1/1969.jpg
1970,1969 - 1969,"Juncal Garmendia, cantinera de la Compañía Ventas del Alarde (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1970,https://www.irun.org/fototeca/fcruzpe1/1970.jpg
1971,1969 - 1969,"Juncal Garmendia, cantinera de la Compañía Ventas del Alarde (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1971,https://www.irun.org/fototeca/fcruzpe1/1971.jpg
1972,1969 - 1969,"Juncal Garmendia, cantinera de la Compañía Ventas del Alarde (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1972,https://www.irun.org/fototeca/fcruzpe1/1972.jpg
1973,1969 - 1969,"Juncal Garmendia, cantinera de la Compañía Ventas del Alarde (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1973,https://www.irun.org/fototeca/fcruzpe1/1973.jpg
1974,1970 - 1970,"Angélica Aranaz, cantinera de la Compañía Santiago del Alarde (1970)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1974,https://www.irun.org/fototeca/fcruzpe1/1974.jpg
1975,1970 - 1970,"Carmen Peña, Cantinera de la Compañía Uranzu del Alarde (1970)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1975,https://www.irun.org/fototeca/fcruzpe1/1975.jpg
1976,1969 - 1970,Cantinera sin identificar,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1976,https://www.irun.org/fototeca/fcruzpe1/1976.jpg
1977,1969 - 1970,Cantinera sin identificar,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1977,https://www.irun.org/fototeca/fcruzpe1/1977.jpg
1978,1970 - 1970,"Carmen Peña, Cantinera de la Compañía Uranzu del Alarde en 1970",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1978,https://www.irun.org/fototeca/fcruzpe1/1978.jpg
1979,1970 - 1970,"Carmen Peña, Cantinera de la Compañía Uranzu del Alarde en 1970",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1979,https://www.irun.org/fototeca/fcruzpe1/1979.jpg
1980,1966 - 1966,"María Teresa Iglesias, cantinera de la Compañía Real Unión del Alarde (1966)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1980,https://www.irun.org/fototeca/fcruzpe1/1980.jpg
1981,1969 - 1969,"Carmen Peña Othaiz, cantinera de la Tamborrada del Alarde de Irun (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1981,https://www.irun.org/fototeca/fcruzpe1/1981.jpg
1982,1969 - 1969,"Carmen Peña Othaiz, cantinera de la Tamborrada del Alarde de Irun (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1982,https://www.irun.org/fototeca/fcruzpe1/1982.jpg
1983,1969 - 1969,"Carmen Peña Othaiz, cantinera de la Tamborrada del Alarde de Irun (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1983,https://www.irun.org/fototeca/fcruzpe1/1983.jpg
1984,1970 - 1970,"María Angeles Costa, Cantinera de la escolta de Caballería del Alarde de Irun...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1984,https://www.irun.org/fototeca/fcruzpe1/1984.jpg
1985,1970 - 1970,"María Angeles Costa, Cantinera de la escolta de Caballería del Alarde de Irun...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1985,https://www.irun.org/fototeca/fcruzpe1/1985.jpg
1986,1970 - 1970,"María Angeles Costa, Cantinera de la escolta de Caballería del Alarde de Irun...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1986,https://www.irun.org/fototeca/fcruzpe1/1986.jpg
1987,1970 - 1970,"María Angeles Costa, Cantinera de la escolta de Caballería del Alarde de Irun...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1987,https://www.irun.org/fototeca/fcruzpe1/1987.jpg
1988,1970 - 1970,"Juanita Sanz de Tejada, cantinera de la Compañía San Miguel del Alarde (1970)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1988,https://www.irun.org/fototeca/fcruzpe1/1988.jpg
1989,1970 - 1970,"Juanita Sanz de Tejada, cantinera de la Compañía San Miguel del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1989,https://www.irun.org/fototeca/fcruzpe1/1989.jpg
1990,1970 - 1970,"Carmen Esparcia, cantinera de la Compañía Real Unión del Alarde (1970)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1990,https://www.irun.org/fototeca/fcruzpe1/1990.jpg
1991,1970 - 1970,"Carmen Esparcia, cantinera de la Compañía Real Unión del Alarde (1970)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1991,https://www.irun.org/fototeca/fcruzpe1/1991.jpg
1992,1963 - 1963,"Conchita Lopetegui, cantinera de la Compañía Uranzu del Alarde en 1963",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1992,https://www.irun.org/fototeca/fcruzpe1/1992.jpg
1993,1971 - 1971,"Concepción Crespo, cantinera de la Banda de Música del Alarde de Irun, con dos...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1993,https://www.irun.org/fototeca/fcruzpe1/1993.jpg
1994,1966 - 1966,"Maite Gamón, cantinera de la Compañía Buenos Amigos del Alarde en 1966",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1994,https://www.irun.org/fototeca/fcruzpe1/1994.jpg
1995,1971 - 1971,"Rosario Peña, cantinera de la Compañía Anaka del Alarde (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1995,https://www.irun.org/fototeca/fcruzpe1/1995.jpg
1996,1971 - 1971,"Rosario Peña, cantinera de la Compañía Anaka del Alarde (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1996,https://www.irun.org/fototeca/fcruzpe1/1996.jpg
1997,1971 - 1971,"Rosario Peña, cantinera de la Compañía Anaka del Alarde (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1997,https://www.irun.org/fototeca/fcruzpe1/1997.jpg
1998,1971 - 1971,"Ana Aldatz, Cantinera de la batería de Artillería del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1998,https://www.irun.org/fototeca/fcruzpe1/1998.jpg
1999,1971 - 1971,"Ana Aldatz, Cantinera de la batería de Artillería del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1999,https://www.irun.org/fototeca/fcruzpe1/1999.jpg
2000,1971 - 1971,"Ana Aldatz, Cantinera de la batería de Artillería del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2000,https://www.irun.org/fototeca/fcruzpe1/2000.jpg
2001,1971 - 1971,"Ana Aldatz, Cantinera de la batería de Artillería del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2001,https://www.irun.org/fototeca/fcruzpe1/2001.jpg
2002,1971 - 1971,"Concepción Crespo, Cantinera de la Banda de Música del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2002,https://www.irun.org/fototeca/fcruzpe1/2002.jpg
2003,1971 - 1971,"Concepción Crespo, cantinera de la Banda de Música del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2003,https://www.irun.org/fototeca/fcruzpe1/2003.jpg
2004,1971 - 1971,"Concepción Crespo, cantinera de la Banda de Música del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2004,https://www.irun.org/fototeca/fcruzpe1/2004.jpg
2005,1971 - 1971,"Concepción Crespo, cantinera de la Banda de Música del Alarde de Irun (1971)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2005,https://www.irun.org/fototeca/fcruzpe1/2005.jpg
2006,1971 - 1971,"Mª Carmen Sunsundegui, cantinera de la Compañía Uranzu del Alarde en 1971",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2006,https://www.irun.org/fototeca/fcruzpe1/2006.jpg
2007,1971 - 1971,"Mª Carmen Sunsundegi, cantinera de la Compañía Uranzu del Alarde en 1971",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2007,https://www.irun.org/fototeca/fcruzpe1/2007.jpg
2008,-,Cantinera de la Batería de Artillería del Alarde de San Marcial (¿Perea?). Foto...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2008,https://www.irun.org/fototeca/fcruzpe1/2008.jpg
2009,1972 - 1972,"Carmen Genua, Cantinera de la Compañía Lapice del Alarde (1972)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2009,https://www.irun.org/fototeca/fcruzpe1/2009.jpg
2010,1972 - 1972,"Carmen Genua, Cantinera de la Compañía Lapice del Alarde (1972)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2010,https://www.irun.org/fototeca/fcruzpe1/2010.jpg
2011,1972 - 1972,"Berta Salaberria, cantinera de la Compañía San Miguel del Alarde (1972)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2011,https://www.irun.org/fototeca/fcruzpe1/2011.jpg
2012,1972 - 1972,"Berta Salaberria, cantinera de la Compañía San Miguel del Alarde (1972)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2012,https://www.irun.org/fototeca/fcruzpe1/2012.jpg
2013,1972 - 1972,"María Angeles Berroa, cantinera de la Compañía Real Unión del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2013,https://www.irun.org/fototeca/fcruzpe1/2013.jpg
2014,1972 - 1972,"María Angeles Berroa, cantinera de la Compañía Real Unión del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2014,https://www.irun.org/fototeca/fcruzpe1/2014.jpg
2015,1972 - 1972,"Carmen Amiano Aramburu, Cantinera de la escolta de Caballería del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2015,https://www.irun.org/fototeca/fcruzpe1/2015.jpg
2016,1972 - 1972,"Carmen Amiano Aramburu, Cantinera de la escolta de Caballería del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2016,https://www.irun.org/fototeca/fcruzpe1/2016.jpg
2017,1972 - 1972,"Carmen Amiano Aramburu, Cantinera de la escolta de Caballería del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2017,https://www.irun.org/fototeca/fcruzpe1/2017.jpg
2018,1972 - 1972,"Carmen Amiano Aramburu, Cantinera de la escolta de Caballería del Alarde en 1972",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2018,https://www.irun.org/fototeca/fcruzpe1/2018.jpg
2019,1973 - 1973,"Juncal Susperregui, cantinera de la Compañía Ventas del Alarde (1973)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2019,https://www.irun.org/fototeca/fcruzpe1/2019.jpg
2020,1973 - 1973,"Juncal Susperregui, cantinera de la Compañía Ventas del Alarde (1973)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2020,https://www.irun.org/fototeca/fcruzpe1/2020.jpg
2021,1973 - 1973,"Begoña Caballero, cantinera de la Compañía Lapice del Alarde en 1973",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2021,https://www.irun.org/fototeca/fcruzpe1/2021.jpg
2022,1973 - 1973,"Begoña Caballero, cantinera de la Compañía Lapice del Alarde en 1973",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2022,https://www.irun.org/fototeca/fcruzpe1/2022.jpg
2023,1973 - 1973,"Pepi Iguiñiz, cantinera de la Banda de Música del Alarde de Irun en 1973",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2023,https://www.irun.org/fototeca/fcruzpe1/2023.jpg
2024,1973 - 1973,"Pepi Iguiñiz, cantinera de la Banda de Música del Alarde de Irun en 1973",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2024,https://www.irun.org/fototeca/fcruzpe1/2024.jpg
2025,1962 - 1962,"Gloria Gogorza, cantinera de la Compañía Buenos Amigos del Alarde de Irun en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=2025,https://www.irun.org/fototeca/fcruzpe1/2025.jpg
