referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
1657,1946 - 1946,"Mercedes Alza, Cantinera de la Compañía Ama Guadalupekoa del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1657,https://www.irun.org/fototeca/fcruzpe1/1657.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1658,-,Lizarralde. Cantinera del Alarde. Foto Kruz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1658,https://www.irun.org/fototeca/fcruzpe1/1658.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1659,1949 - 1949,"Josefa Múgica, Cantinera de la Compañía Bidasoa del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1659,https://www.irun.org/fototeca/fcruzpe1/1659.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1661,1949 - 1949,"María Cruz Rebollo, cantinera de la Compañía Anaka del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1661,https://www.irun.org/fototeca/fcruzpe1/1661.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1662,1949 - 1949,"Conchita Vázquez, Cantinera de la Compañía Santiago del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1662,https://www.irun.org/fototeca/fcruzpe1/1662.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1663,1949 - 1949,"Esperanza Pérez, Cantinera de la Compañía San Miguel del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1663,https://www.irun.org/fototeca/fcruzpe1/1663.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1664,1949 - 1949,"Manuela Estomba, Cantinera de la Compañía Meaka del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1664,https://www.irun.org/fototeca/fcruzpe1/1664.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1665,1949 - 1949,"Manuela Estomba, Cantinera de la Compañía Meaka del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1665,https://www.irun.org/fototeca/fcruzpe1/1665.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1666,1949 - 1949,"Gloria Navarro, Cantinera de la Compañía Uranzu del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1666,https://www.irun.org/fototeca/fcruzpe1/1666.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1667,1949 - 1949,"María Carmen Alzaga, Cantinera de la Compañía Buenos Amigos del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1667,https://www.irun.org/fototeca/fcruzpe1/1667.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1668,1949 - 1949,"Ramona Azanza, Cantinera de la Compañía Olaberria del Alarde (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1668,https://www.irun.org/fototeca/fcruzpe1/1668.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1669,1949 - 1949,"Juana Iguiñiz, Cantinera de la Batería de Artillería del Alarde de Irun (1949)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1669,https://www.irun.org/fototeca/fcruzpe1/1669.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1671,-,Cantinera y miembros de la Escolta de Caballería del Alarde de San Marcial....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1671,https://www.irun.org/fototeca/fcruzpe1/1671.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1672,-,Cantinera y miembros de la Escolta de Caballería del Alarde durante la...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1672,https://www.irun.org/fototeca/fcruzpe1/1672.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1675,1950 - 1950,"Integrantes de la escolta de Caballería del Alarde y su cantinera, Ana María...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1675,https://www.irun.org/fototeca/fcruzpe1/1675.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1682,1957 - 1957,"María Antonia Olasagasti, cantinera de la Compañía Ventas del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1682,https://www.irun.org/fototeca/fcruzpe1/1682.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1683,1957 - 1957,"Mercedes Larrañaga, cantinera de Caballería del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1683,https://www.irun.org/fototeca/fcruzpe1/1683.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1684,1957 - 1957,"Mercedes Larrañaga, cantinera de Caballería del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1684,https://www.irun.org/fototeca/fcruzpe1/1684.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1685,1957 - 1957,"Teresa Alapont, Cantinera de la Tamborrada del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1685,https://www.irun.org/fototeca/fcruzpe1/1685.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1686,1957 - 1957,"Teresa Alapont, Cantinera de la Tamborrada del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1686,https://www.irun.org/fototeca/fcruzpe1/1686.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1687,1957 - 1957,"Begoña Olazabal Marcilla, cantinera de la Compañía Real Unión del Alarde en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1687,https://www.irun.org/fototeca/fcruzpe1/1687.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1688,1957 - 1957,"Begoña Olazabal Marcilla, cantinera de la Compañía Real Unión del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1688,https://www.irun.org/fototeca/fcruzpe1/1688.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1689,1957 - 1957,"Carmen Cruz, cantinera de la Compañía Lapice del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1689,https://www.irun.org/fototeca/fcruzpe1/1689.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1690,1957 - 1957,"Luisa Aguirreche Arana, cantinera de la Compañía Meaka del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1690,https://www.irun.org/fototeca/fcruzpe1/1690.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1691,1957 - 1957,"Elena Lete, Cantinera de la Compañía Behobia del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1691,https://www.irun.org/fototeca/fcruzpe1/1691.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1692,1957 - 1957,"Lola Azurza, cantinera de la Compañía Santiago del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1692,https://www.irun.org/fototeca/fcruzpe1/1692.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1693,1957 - 1957,"Lola Azurza, cantinera de la Compañía Santiago del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1693,https://www.irun.org/fototeca/fcruzpe1/1693.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1694,1957 - 1957,"Julia Domínguez, cantinera de la Compañía Renfe del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1694,https://www.irun.org/fototeca/fcruzpe1/1694.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1695,1957 - 1957,"Julia Domínguez, cantinera de la Compañía Renfe del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1695,https://www.irun.org/fototeca/fcruzpe1/1695.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1696,-,Ibarrola. Cantinera de la Banda de Música del Alarde. Foto Kruz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1696,https://www.irun.org/fototeca/fcruzpe1/1696.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1697,1957 - 1957,"Ana María Beasain, cantinera de la Compañía Ama Shantalen del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1697,https://www.irun.org/fototeca/fcruzpe1/1697.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1698,1957 - 1957,"Teresa Funez Pedrós, cantinera de la Banda de Música del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1698,https://www.irun.org/fototeca/fcruzpe1/1698.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1699,1957 - 1957,"Teresa Funez Pedrós, cantinera de la Banda de Música del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1699,https://www.irun.org/fototeca/fcruzpe1/1699.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1700,1957 - 1957,"Teresa Funez Pedrós, cantinera de la Banda de Música del Alarde de Irun en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1700,https://www.irun.org/fototeca/fcruzpe1/1700.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1701,1957 - 1957,"Juncal Larruquert Aguirre, Cantinera de la Compañía Buenos Amigos del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1701,https://www.irun.org/fototeca/fcruzpe1/1701.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1702,1957 - 1957,"Juncal Larruquert Aguirre, Cantinera de la Compañía Buenos Amigos del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1702,https://www.irun.org/fototeca/fcruzpe1/1702.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1703,1957 - 1957,"Juncal Larruquert Aguirre, Cantinera de la Compañía Buenos Amigos del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1703,https://www.irun.org/fototeca/fcruzpe1/1703.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1704,1951 - 1951,"Concepción Guezuraga, cantinera de la Banda de Música del Alarde de Irun en 1951",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1704,https://www.irun.org/fototeca/fcruzpe1/1704.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1705,1951 - 1951,"Concepción Guezuraga, cantinera de la Banda de Música del Alarde de Irun en 1951",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1705,https://www.irun.org/fototeca/fcruzpe1/1705.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1706,-,Cantinera junto a un grupo de integrantes del Alarde durante la romería en el...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1706,https://www.irun.org/fototeca/fcruzpe1/1706.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1707,1951 - 1951,"Concepción Guezuraga, cantinera de la Banda de Música del Alarde de Irun en 1951",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1707,https://www.irun.org/fototeca/fcruzpe1/1707.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1708,1958 - 1958,"Nicolasa Estomba, cantinera de la Compañía Anaka del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1708,https://www.irun.org/fototeca/fcruzpe1/1708.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1709,1958 - 1958,"Cristina Urtizberea, cantinera de la Compañía Ventas del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1709,https://www.irun.org/fototeca/fcruzpe1/1709.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1710,1958 - 1958,"Aurora Díez, cantinera de la Compañía Behobia del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1710,https://www.irun.org/fototeca/fcruzpe1/1710.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1711,1958 - 1958,"Aurora Díez, cantinera de la Compañía Behobia del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1711,https://www.irun.org/fototeca/fcruzpe1/1711.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1712,1958 - 1958,"Aurora Díez, Cantinera de la Compañía Behobia del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1712,https://www.irun.org/fototeca/fcruzpe1/1712.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1713,1958 - 1958,"Aurora Fernández, cantinera de la Compañía Lapice del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1713,https://www.irun.org/fototeca/fcruzpe1/1713.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1714,1954 - 1954,"María Antonia Amantegi, Cantinera de la Compañía del Paseo Colón del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1714,https://www.irun.org/fototeca/fcruzpe1/1714.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1715,1954 - 1954,"María Antonia Amantegi, Cantinera de la Compañía del Paseo Colón del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1715,https://www.irun.org/fototeca/fcruzpe1/1715.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1716,1958 - 1958,"Mª Dolores Berroa, cantinera de la Compañía Buenos Amigos del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1716,https://www.irun.org/fototeca/fcruzpe1/1716.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1717,1958 - 1958,"Mª Dolores Berroa, cantinera de la Compañía Buenos Amigos del Alarde en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1717,https://www.irun.org/fototeca/fcruzpe1/1717.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1718,1958 - 1958,"Cristina Urtizberea, Cantinera de la Compañía Ventas del Alarde (1958)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1718,https://www.irun.org/fototeca/fcruzpe1/1718.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1719,1958 - 1958,"Miren Ponte, Cantinera de la Compañía Real Unión del Alarde de San Marcial...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1719,https://www.irun.org/fototeca/fcruzpe1/1719.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1720,1958 - 1958,"Miren Ponte, Cantinera de la Compañía Real Unión del Alarde de San Marcial...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1720,https://www.irun.org/fototeca/fcruzpe1/1720.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1721,1958 - 1958,Cristina Urtizberea cantinera de la Compañía Ventas del Alarde en 1958,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1721,https://www.irun.org/fototeca/fcruzpe1/1721.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1722,1958 - 1958,"María Luisa Martínez, cantinera de Caballería del Alarde de Irun en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1722,https://www.irun.org/fototeca/fcruzpe1/1722.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1723,1958 - 1958,"María Luisa Martínez, cantinera de Caballería del Alarde de Irun en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1723,https://www.irun.org/fototeca/fcruzpe1/1723.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
1724,1958 - 1958,"María Luisa Martínez, cantinera de Caballería del Alarde de Irun en 1958",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=1724,https://www.irun.org/fototeca/fcruzpe1/1724.jpg,fcruzpe1,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzpe1,requiere_confirmacion_archivo
